artist_name,artist_url,works,work_urls,category
Adel Abidin,https://ubu.com/film/abidin.html,Bread of Life (2008),https://ubu.com/film/abidin_bread.html,Film & Video
Marina Abramoviç,https://ubu.com/film/abramovic.html,"Ulay, 9 Performances: Relation Work (1976-1980), Modus Vivendi (1979-1986), City of angels (1983), Continental Videoseries 1983-1986, The Lovers (The Great Wall: Lovers at the Brink) (1988), China Ring (1988), Four Performances, Balkan Erotic Epic, Seven Easy Pieces by Marina Abramoviç, Babette Mangolte, Dangerous Games, Marina Abramoviç in UbuWeb Sound","https://ubu.com/film/ulay.html, https://ubu.com/film/abramovic-ulay_relation-work.html, https://ubu.com/film/abramovic-ulay_modus.html, https://ubu.com/film/abramovic_city.html, https://ubu.com/film/abramovic-ulay_continental.html, https://ubu.com/film/abramovic-ulay_wall.html, https://ubu.com/film/abramovic-ulay_china-ring.html, https://ubu.com/film/abramovic_four.html, https://ubu.com/film/abramovic_balkan.html, https://ubu.com/film/abramovic_seven.html, https://ubu.com/film/mangolte.html, https://ubu.com/film/abramovic_dangerous.html, https://ubu.com/sound/cage.html",Film & Video
Vito Acconci,https://ubu.com/film/acconci.html,"Applications, Three Adaption Studies, Centers, Conversions, Pryings, Remote Control, Association Area, Claim Excerpts, Two Track, Open Book, Undertone, My Word, Face Off, Seedbed, Theme Song, Willoughby Sharp Videoviews Vito Acconci, Recording Studio From Air Time, Turn On, Command Performance, The Red Tapes, Vito Acconci / Acconci Studio: Interiors. Buildings. Parks., Julia Loktev, Vito Acconci in UbuWeb Sound","https://ubu.com/film/acconci_applications.html, https://ubu.com/film/acconci_adaption.html, https://ubu.com/film/acconci_centers.html, https://ubu.com/film/acconci_conversions.html, https://ubu.com/film/acconci_pryings.html, https://ubu.com/film/acconci_remote.html, https://ubu.com/film/acconci_association.html, https://ubu.com/film/acconci_claim.html, https://ubu.com/film/acconci_two-track.html, https://ubu.com/film/acconci_book.html, https://ubu.com/film/acconci_undertone.html, https://ubu.com/film/acconci_word.html, https://ubu.com/film/acconci_face.html, https://ubu.com/film/acconci_seedbed.html, https://ubu.com/film/acconci_theme.html, https://ubu.com/film/acconci_sharp.html, https://ubu.com/film/acconci_airtime.html, https://ubu.com/film/acconci_turn-on.html, https://ubu.com/film/acconci_command.html, https://ubu.com/film/acconci_red1.html, https://ubu.com/film/loktev_acconci-buildings.html, https://ubu.com/film/loktev.html, https://ubu.com/sound/acconci.html",Film & Video
Kathy Acker,https://ubu.com/film/acker.html,"Kathy Acker & Alan Sondheim - The Blue Tapes (1972), The South Bank Show: Kathy Acker (1984), Kathy Acker Interviews William S. Burroughs, Wer hat Angst vor Kathy Acker? aka Who´s Afraid of Kathy Acker ? (2007), Kathy Acker in UbuWeb Sound","https://ubu.com/film/acker_sondheim.html, https://ubu.com/film/acker_south.html, https://ubu.com/film/burroughs_acker.html, https://ubu.com/film/acker_afraid.html, https://ubu.com/sound/acker.html",Film & Video
Reza Abdoh,https://ubu.com/film/abdoh.html,"Sleeping with the Devil, The Hip-Hop Waltz of Eurydice, Bogeyman, Daddy's Girl, The Weeping Song, The Law of Remains, Tight Right White","https://ubu.com/film/abdoh_devil.html, https://ubu.com/film/abdoh_hip.html, https://ubu.com/film/abdoh_bogey.html, https://ubu.com/film/abdoh_daddy.html, https://ubu.com/film/abdoh_weeping.html, https://ubu.com/film/abdoh_remains.html, https://ubu.com/film/abdoh_tight.html",Film & Video
Masao Adachi,https://ubu.com/film/adachi.html,"Gingakei AKA Galaxy (1967), A.K.A. Serial Killer (1969), Sekigun-PFLP: Sekai Senso Sengen (The Red Army/PFLP: Declaration of World War) [1971]","https://ubu.com/film/adachi_galaxy.html, https://ubu.com/film/adachi_serial.html, https://ubu.com/film/adachi_red.html",Film & Video
Adbusters,https://ubu.com/film/adbusters.html,The Production of Meaning,https://ubu.com/film/adbusters_meaning.html,Film & Video
Bas Jan Ader,https://ubu.com/film/ader.html,Selected Works (1970-1971),https://ubu.com/film/ader_selected.html,Film & Video
Yalda Afsah,https://ubu.com/film/afsah.html,Tourneur (2018),https://ubu.com/film/afsah_tourneur.html,Film & Video
Ali Asghar Agahbanaei,https://ubu.com/film/agahbanaei.html,,,Film & Video
James Agee,https://ubu.com/film/agee.html,"James Agee, Helen Levitt, Janice Loeb - In the Street (1948)",https://ubu.com/film/agee_street.html,Film & Video
Eija-Liisa Ahtila,https://ubu.com/film/ahtila.html,,,Film & Video
Peggy Ahwesh,https://ubu.com/film/ahwesh.html,"From Romance to Ritual, The Deadman, Martina's Playhouse, Nocturne, She Puppet, The Third Body, Beirut Outtakes, Bethlehem, Su Friedrich, Leslie Thornton, Jack Smith, Kenneth Anger, Peggy Ahwesh in UbuWeb Sound","https://ubu.com/film/ahwesh_romance.html, https://ubu.com/film/ahwesh_deadman.html, https://ubu.com/film/ahwesh_martina.html, https://ubu.com/film/ahwesh_nocturne.html, https://ubu.com/film/ahwesh_puppet.html, https://ubu.com/film/ahwesh_third.html, https://ubu.com/film/ahwesh_beirut.html, https://ubu.com/film/ahwesh_bethlehem.html, https://ubu.com/film/friedrich.html, https://ubu.com/film/thornton.html, https://ubu.com/film/smith_jack.html, https://ubu.com/film/anger.html, https://ubu.com/sound/ahwesh.html",Film & Video
Shirikiana Aina,https://ubu.com/film/aina.html,Brick by Brick (1982),https://ubu.com/film/aina_brick.html,Film & Video
Doug Aitken,https://ubu.com/film/aitken.html,"Blow Debris (2000), Electric Earth (1999), Autumn (1998)","https://ubu.com/film/aitken_blow.html, https://ubu.com/film/aitken_electricearth.html, https://ubu.com/film/aitken_autumn.html",Film & Video
Anna Akhmatova,https://ubu.com/film/akhmatova.html,"A Film About Anna Akhmatova (2008), dir. Helga Landauer, Anna Akhmatova in UbuWeb Sound","https://ubu.com/film/akhmatova_film.html, https://ubu.com/sound/akhmatova.html",Film & Video
Shadi Habib Allah,https://ubu.com/film/habib-allah.html,Trim (2019),https://ubu.com/film/habib-allah_trim.html,Film & Video
Basma Alsharif,https://ubu.com/film/alsharif.html,We Began By Measuring Distance (2009),https://ubu.com/film/alsharif_distance.html,Film & Video
Sophia Al-Maria,https://ubu.com/film/almaria.html,,,Film & Video
Igor and Gleb Aleinikov,https://ubu.com/film/aleinikov.html,"Cruel Illness of Men (1987), I'm Cold, So What? (1987), Metastasen (1984), Revolutionary Sketch (1987), Traktora (1987)","https://ubu.com/film/aleinikov_cruel.html, https://ubu.com/film/aleinikov_cold.html, https://ubu.com/film/aleinikov_meta.html, https://ubu.com/film/aleinikov_revolutionary.html, https://ubu.com/film/aleinikov_traktora.html",Film & Video
Pierre Alferi,https://ubu.com/film/alferi.html,"Atman (2001), Blabla (2001), Elvin Jones (2000), Er (2008), Intime (2004), Lapins du soir (2001), Litany (2002), Mots croisés (2007), Ne l'oublie pas (2001), Nuitée (2002), Pomme (2005), Rossignol manuel 1 (2008), Rossignol manuel 2 (2008), Rossignol manuel 3 (2008), Rossignol manuel 4 (2008), Rossignol manuel 5 (2008), Tante Élisabeth (2000), Un fantôme japonais (2003), Un incident regrettable (2007), Vocalese (2006), Yodel (2001), Ce qui arrive à Lon Chaney (2003), Coincés (2000), Élenfant (2000), L’inconnu (2007), Personal pong (2006)","https://ubu.com/film/alferi_atman.html, https://ubu.com/film/alferi_blabla.html, https://ubu.com/film/alferi_jones.html, https://ubu.com/film/alferi_er.html, https://ubu.com/film/alferi_intime.html, https://ubu.com/film/alferi_lapins.html, https://ubu.com/film/alferi_litany.html, https://ubu.com/film/alferi_mots.html, https://ubu.com/film/alferi_oublie.html, https://ubu.com/film/alferi_nuitee.html, https://ubu.com/film/alferi_pomme.html, https://ubu.com/film/alferi_rossignol_01.html, https://ubu.com/film/alferi_rossignol_02.html, https://ubu.com/film/alferi_rossignol_03.html, https://ubu.com/film/alferi_rossignol_04.html, https://ubu.com/film/alferi_rossignol_05.html, https://ubu.com/film/alferi_tante.html, https://ubu.com/film/alferi_fantome.html, https://ubu.com/film/alferi_incident.html, https://ubu.com/film/alferi_vocalese.html, https://ubu.com/film/alferi_yodel.html, https://ubu.com/film/alferi_chaney.html, https://ubu.com/film/alferi_coinces.html, https://ubu.com/film/alferi_elenfant.html, https://ubu.com/film/alferi_inconnu.html, https://ubu.com/film/alferi_pong.html",Film & Video
Mustafa Abu Ali,https://ubu.com/film/abu-ali.html,They Do Not Exist (Laysa lahum wujud) (1974),https://ubu.com/film/ali_exist.html,Film & Video
Alive from Off Center,https://ubu.com/film/alive.html,"Episode A (First episode, 1 Jul 1985), Episode B (Second episode, 15 Jul 1985), Episode C (Third episode, 1985), Episode D (11 Jul, 1985), Episode E (15 Jul, 1985), Episode F (date unknown, 1985), Episode G (11 August, 1985), Episode H (24 August, 1985), Episode I (30 August, 1985), Episode J (1 September, 1986), Episode K (25 September, 1988)","https://ubu.com/film/alive_a.html, https://ubu.com/film/alive_b.html, https://ubu.com/film/alive_c.html, https://ubu.com/film/alive_d.html, https://ubu.com/film/alive_e.html, https://ubu.com/film/alive_f.html, https://ubu.com/film/alive_g.html, https://ubu.com/film/alive_h.html, https://ubu.com/film/alive_i.html, https://ubu.com/film/alive_j.html, https://ubu.com/film/alive_k.html",Film & Video
Allora & Calzadilla,https://ubu.com/film/allora.html,"Selected Videos (2004-2007), How To Appear Invisible (2009), Compass (2010), Raptor's Rapture (2012), Apotome (2013), The Night We Became People Again (2017), Breaking into Trunks (2017)","https://ubu.com/film/allora_various.html, https://ubu.com/film/allora_invisible.html, https://ubu.com/film/allora_compass.html, https://ubu.com/film/allora_raptor.html, https://ubu.com/film/allora_apotome.html, https://ubu.com/film/allora_people.html, https://ubu.com/film/allora_trunks.html",Film & Video
Darren Almond,https://ubu.com/film/almond.html,"Geisterbahn (1999), Track Record (2013)","https://ubu.com/film/almond_geisterbahn.html, https://ubu.com/film/almond_track.html",Film & Video
Paweł Althamer,https://ubu.com/film/althamer.html,"A Pilgrimage, Artur Żmijewski, Do It Yourself, Einsteinklasse, Brasil Bródno, Africa","https://ubu.com/film/althamer_pilgrimage.html, https://ubu.com/film/zmijewski.html, https://ubu.com/film/althamer_diy.html, https://ubu.com/film/althamer_einsteinklasse.html, https://ubu.com/film/althamer_brasil.html, https://ubu.com/film/althamer_africa.html",Film & Video
Francis Alÿs,https://ubu.com/film/alys.html,"When Faith Moves Mountains (2002), The Politics of Rehearsal [AKA Ensayo 2, 2005] (2005)","https://ubu.com/film/alys_faith.html, https://ubu.com/film/alys_politics.html",Film & Video
Raymundo Amado,https://ubu.com/film/amado.html,Apocalipopótese AKA Guerra & Paz (1968),https://ubu.com/film/amado_guerra.html,Film & Video
Nassim Amaouche,https://ubu.com/film/amaouche.html,Quelques Miettes Pour Les Oiseaux (2005),https://ubu.com/film/amaouche_oiseaux.html,Film & Video
Omar Amiralay,https://ubu.com/film/amiralay.html,A Plate of Sardines,https://ubu.com/film/amiralay_sardines.html,Film & Video
Don Amis,https://ubu.com/film/amis_don.html,Festival of Mask (1982),https://ubu.com/film/amis_don_festival.html,Film & Video
Amon Düül,https://ubu.com/film/amon_duul.html,Rüdiger Nüchtern - Amon Düül II spielt Phallus Dei aka Amon Düül II plays Phallus Dei (1969),https://ubu.com/film/amon_phallus.html,Film & Video
Shaina Anand,https://ubu.com/film/anand.html,Al Jaar Qabla Al Daar AKA The Neighbour Before The House (2012),https://ubu.com/film/anand_jaar.html,Film & Video
Erik Anderson,https://ubu.com/film/andersen.html,"Opus 74, Version 2 (1966), Flux Flims","https://ubu.com/film/fluxfilm18_andersen.html, https://ubu.com/film/fluxfilms.html",Film & Video
Laurie Anderson,https://ubu.com/film/anderson_l.html,"Collected Videos (1981-1990), Laurie Anderson ""Difficult Listening Hour"", The Kitchen Presents Two Moon July, Thirty Second Spots: TV Commercials for Arists - Laurie Anderson (1982-83), ""Late Show"" from 'Home of the Brave' / ""What Do You Mean We?"", Alive From Off Center, Michael Blackwood - The Sensual Nature of Sound: 4 Composers - Laurie Anderson, Tania Leon, Meredith Monk, Pauline Oliveros (1993)","https://ubu.com/film/anderson_collected.html, https://ubu.com/film/kitchen_anderson.html, https://ubu.com/film/kitchen.html, https://ubu.com/film/logue_anderson.html, https://ubu.com/film/alive_j.html, https://ubu.com/film/alive.html, https://ubu.com/film/blackwood_sensual.html",Film & Video
Louis Andriessen,https://ubu.com/film/andriessen.html,"Louis Andriessen & Morton Feldman, A Conversation (1986), Louis Andriessen in UbuWeb Sound","https://ubu.com/film/feldman_andriessen.html, https://ubu.com/sound/andriessen.html",Film & Video
Kenneth Anger,https://ubu.com/film/anger.html,"Puce Moment (1949), Eaux d'Artifice (1953), Inauguration of the Pleasure Dome (1954), Scorpio Rising (1963), Kustom Kar Kommandos (1965), Invocation of My Demon Brother (1969), Lucifer Rising (1970-80), Brush of Baphomet (2009), Missoni (2010)","https://ubu.com/film/anger_puce.html, https://ubu.com/film/anger_eaux.html, https://ubu.com/film/anger_pleasure.html, https://ubu.com/film/anger_scorpio.html, https://ubu.com/film/anger_kustom.html, https://ubu.com/film/anger_demon.html, https://ubu.com/film/anger_lucifer.html, https://ubu.com/film/anger_brush.html, https://ubu.com/film/anger_missoni.html",Film & Video
Dominic Angerame,https://ubu.com/film/angerame.html,"Voyeuristic Tendencies (1984), Battle Stations--A Navel Adventure (2002), Waifen Maiden (2003), Consume (2003), Anaconda Targets (2005)","https://ubu.com/film/angerame_yoyeuristic.html, https://ubu.com/film/angerame_battle.html, https://ubu.com/film/angerame_waifen.html, https://ubu.com/film/angerame_consume.html, https://ubu.com/film/angerame_anaconda.html",Film & Video
Ant Farm,https://ubu.com/film/ant_farm.html,"The Eternal Frame, Media Burn, Cadillac Ranch, Dirty Dishes, Part 1, Dirty Dishes, Part 2, Off Air Australia, Part 1, Ant Farm in UbuWeb Sound","https://ubu.com/film/ant_farm_eternal.html, https://ubu.com/film/ant_farm_media.html, https://ubu.com/film/ant_farm_cadillac.html, https://ubu.com/film/ant_farm_dirty1.html, https://ubu.com/film/ant_farm_dirty2.html, https://ubu.com/sound/ant_farm.html",Film & Video
Eleanor Antin,https://ubu.com/film/antin.html,"Representational Painting (1971), The Adventures of a Nurse (Parts I and II) (1976), From the Archives of Modern Art (1987)","https://ubu.com/film/antin_painting.html, https://ubu.com/film/antin_nurse.html, https://ubu.com/film/antin_archives.html",Film & Video
Karel Appel,https://ubu.com/film/elsken_appel.html,"Back to Ed van der Elsken in UbuWeb Film, Karel Appel, componist aka Karel Appel, composer (1961), Karel Appel in UbuWeb Sound","https://ubu.com/film/elsken.html, https://ubu.com/media/video/van-der-Elsken-Ed_Karel-Appel-componist-aka-Karel-Appel-composer_1961.mp4, https://ubu.com/sound/appel.html",Film & Video
Gregg Araki,https://ubu.com/film/araki.html,"Three Bewildered People in the Night (1987), The Living End (1992), The Doom Generation (1995)","https://ubu.com/film/araki_three.html, https://ubu.com/film/araki_living.html, https://ubu.com/film/araki_doom.html",Film & Video
Ei Arakawa,https://ubu.com/film/arakawa.html,Grand Openings (no date),https://ubu.com/film/arakawa_grand.html,Film & Video
Arakawa,https://ubu.com/film/arakawa_shusaku.html,For Example (A Critique of Never) (1971),https://ubu.com/film/arakawa_shusaku_example.html,Film & Video
Danielle Arbid,https://ubu.com/film/arbid.html,This Smell Of Sex (2008),https://ubu.com/film/arbid_sex.html,Film & Video
Cory Arcangel,https://ubu.com/film/arcangel.html,"Urbandale (2001), Clouds (2002), I Shot Andy Warhol (2002), Video Ravingz (2002), Naptime (2002), Beach Boys/Geto Boys (2004), f2 (2005), Mario Movie (2005)","https://ubu.com/film/arcangel_urbandale.html, https://ubu.com/film/arcangel_clouds.html, https://ubu.com/film/arcangel_warhol.html, https://ubu.com/film/arcangel_ravingz.html, https://ubu.com/film/arcangel_naptime.html, https://ubu.com/film/arcangel_beach_geto.html, https://ubu.com/film/arcangel_f2.html, https://ubu.com/film/arcangel_mario.html",Film & Video
Sara Kathryn Arledge,https://ubu.com/film/arledge.html,"Introspection (1946), A Selection of Glass Slide Transparencies (1947-1950), What Is A Man? (1958), Interior Garden II (1978)","https://ubu.com/film/arledge_introspection.html, https://ubu.com/film/arledge_slide.html, https://ubu.com/film/arledge_man.html, https://ubu.com/film/arledge_interior.html",Film & Video
John Armleder,https://ubu.com/film/ecart.html,"One Day Movie Hall, Ecart Performance Group (1968-1973), Fluxtheatre (1974), Totaljoys (1976), Pieds. A Film Sy Patrick Lucchini (1973), Performance Piece, John Armleder (1970), Film With A Chair (Ecart Studio One), John Armleder (1973), Why Not Stop? (Part One), John Armleder (1968-1977), Trace, Günther Ruch (1977), The Crissier-Walk, John Armleder & Ecart (1974), John Armleder in UbuWeb Sound","https://ubu.com/film/ecart_day.html, https://ubu.com/film/ecart_flux.html, https://ubu.com/film/ecart_total.html, https://ubu.com/film/ecart_pieds.html, https://ubu.com/film/ecart_performance.html, https://ubu.com/film/ecart_chair.html, https://ubu.com/film/ecart_stop.html, https://ubu.com/film/ecart_trace.html, https://ubu.com/film/ecart_crissier.html, https://ubu.com/sound/armleder.html",Film & Video
Skip Arnold,https://ubu.com/film/arnold.html,Punch (1992),https://ubu.com/film/arnold_punch.html,Film & Video
Art & Language,https://ubu.com/film/art-language.html,"Art & Language with Red Krayola - Nine Gross and Conspicuous Errors, Art & Language in UbuWeb Sound","https://ubu.com/film/al_error.html, https://ubu.com/sound/art-language.html",Film & Video
Art Ensemble of Chicago,https://ubu.com/film/artensemble.html,"Art Ensemble of Chicago and Cecil Taylor, Live in Paris (1984)",https://ubu.com/film/artensemble_live.html,Film & Video
Antonin Artaud,https://ubu.com/film/artaud.html,"Un Siècle d'Écrivains: Antonin Artaud (2000), Antonin Artaud: Practical Approaches to a Theatre of Cruelty AKA Artaud in Practice (2010), Antonin Artaud in UbuWeb Sound","https://ubu.com/film/artaud_labarthe.html, https://ubu.com/film/artaud_practical.html, https://ubu.com/sound/artaud.html",Film & Video
Assume Vivid Astro Focus,https://ubu.com/film/avaf.html,"Absolutely Venomous Accurately Fallacious (Naturally Delicious) (2003), Compilation Reel (2008), Always Vomit After Formalities (2011)","https://ubu.com/film/avaf_venemous.html, https://ubu.com/film/avaf_comp.html, https://ubu.com/film/avaf_vomit.html",Film & Video
Robert Ashley,https://ubu.com/film/ashley.html,"Music with Roots in the Aether: Robert Ashley, Composer (Segment), Perfect Lives, Four American Composers: Robert Ashley, Music with Roots in the Aether, The Series, Directed by Robert Ashley, George Manupelli - Dr. Chicago (1968), Robert Ashley in UbuWeb Sound","https://ubu.com/film/aether_ashley.html, https://ubu.com/film/ashley_perfect.html, https://ubu.com/film/greenaway_ashley.html, https://ubu.com/film/aether.html, https://ubu.com/film/manupelli_dr_chicago.html, https://ubu.com/sound/ashley.html",Film & Video
David Askevold,https://ubu.com/film/askevold.html,"1/4 Moon (1986), Six Fifty (1989), Two Hanks (2003)","https://ubu.com/film/askevold_moon.html, https://ubu.com/film/askevold_six.html, https://ubu.com/film/askevold_hanks.html",Film & Video
Olivier Assayas,https://ubu.com/film/assayas.html,Sans titre AKA Man Yuk: A Portrait of Maggie Cheung,https://ubu.com/film/assayas_cheung.html,Film & Video
Mireille & Fabian Astore,https://ubu.com/film/astore.html,494 Houses + 1 Fence (2006),https://ubu.com/film/astore_3494.html,Film & Video
Ed Atkins,https://ubu.com/film/atkins.html,"Warm, Warm, Warm Spring Mouths (2013), Tomorrow Never Knows (2013), Material Witness OR A Liquid Cop (2012), Depression (2012), Delivery To The Following Recipient Failed Permanently (2011), Death Mask 2: The Scent (2010), Death Mask 3 (2011)","https://ubu.com/film/atkins_warm.html, https://ubu.com/film/atkins_tomorrow.html, https://ubu.com/film/atkins_material.html, https://ubu.com/film/atkins_depression.html, https://ubu.com/film/atkins_delivery.html, https://ubu.com/film/atkins_death2.html, https://ubu.com/film/atkins_death3.html",Film & Video
Behnam Attar,https://ubu.com/film/attar.html,Moving Stills,https://ubu.com/film/attar_moving.html,Film & Video
Kader Attia,https://ubu.com/film/attia.html,Inspiration/Conversation (2010),https://ubu.com/film/attia_inspiration.html,Film & Video
Michele Auder,https://ubu.com/film/auder.html,"Chelsea Girls with Andy Warhol (1971-76), Six Shorts (1971-2011), Stories, Myths, Ironies and Songs (1983), Roman Variations (1991), Voyage to the Center of the Phone Lines (1993)","https://ubu.com/film/auder_chelsea.html, https://ubu.com/film/auder_shorts.html, https://ubu.com/film/kitchen_auder.html, https://ubu.com/film/auder_roman.html, https://ubu.com/film/auder_phone.html",Film & Video
Claude Autant-Lara,https://ubu.com/film/autant.html,Fait-divers (1923),https://ubu.com/film/autant_fait.html,Film & Video
Jean-Christophe Averty,https://ubu.com/film/averty.html,"Ubu Roi (1965), Ubu enchaîné (1971), La chanson du décervelage [Alfred Jarry] (1971), Alfred Jarr-y-mages (documentary on Jarry, French language, 1971), Histoire de Melody Nelson [Serge Gainsbourg, Jane Birkin] (1971)","https://ubu.com/film/jarry_ubu-averty.html, https://ubu.com/film/averty_ubu_enchaine.html, https://ubu.com/film/averty_chanson.html, https://ubu.com/film/averty_jarry_mages.html, https://ubu.com/film/averty_gainsbourg.html",Film & Video
Kianoush Ayari,https://ubu.com/film/ayari.html,Tazeh Nafas-ha (The Newborns),https://ubu.com/film/ayrari_tazeh.html,Film & Video
Don Bachardy,https://ubu.com/film/bachardy.html,,,Film & Video
Francis Bacon,https://ubu.com/film/bacon.html,"The South Bank Show (1985), Michael Blackwood - Francis Bacon and the Brutality of Fact (1985), Francis Bacon in UbuWeb Sound","https://ubu.com/film/bacon_south.html, https://ubu.com/film/blackwood_bacon.html, https://ubu.com/sound/bacon.html",Film & Video
Alex Bag,https://ubu.com/film/bag.html,"Untitled Fall '95 (1995), Fancy Pantz (1997)","https://ubu.com/film/bag_fall95.html, https://ubu.com/film/bag_fancy.html",Film & Video
Ismail Bahri,https://ubu.com/film/bahri.html,Orientations (2010),https://ubu.com/film/bahri_orientations.html,Film & Video
David Bailey,https://ubu.com/film/bailey_david.html,"Beaton (1971), Visconti (1972), Warhol (1973)","https://ubu.com/film/bailey_david_beaton.html, https://ubu.com/film/bailey_david_visconti.html, https://ubu.com/film/bailey_david_warhol.html",Film & Video
Derek Bailey,https://ubu.com/film/bailey.html,"On the Edge, Part 1, On the Edge, Part 2, On the Edge, Part 3, On the Edge, Part 4, Playing For Friends on 5th Street","https://ubu.com/film/bailey_edge1.html, https://ubu.com/film/bailey_edge2.html, https://ubu.com/film/bailey_edge3.html, https://ubu.com/film/bailey_edge4.html, https://ubu.com/film/bailey_friends.html",Film & Video
Bruce Baillie,https://ubu.com/film/baillie.html,"Mr. Hayashi (1961), Castro Street (1964), All My Life (1966)","https://ubu.com/film/baillie_hayashi.html, https://ubu.com/film/baillie_castro.html, https://ubu.com/film/baillie_life.html",Film & Video
Pierre Bal-Blanc,https://ubu.com/film/bal-blanc.html,Employment Contract (on Felix Gonzalez-Torres),https://ubu.com/film/bal-blanc_employment.html,Film & Video
Melvonna Ballenger,https://ubu.com/film/ballenger.html,Rain/(Nyesha) (1978),https://ubu.com/film/ballenger_rain.html,Film & Video
John Baldessari,https://ubu.com/film/baldessari.html,"I Will Not Make Any More Boring Art, Title, Teaching a Plant the Alphabet, John Baldessari Sings Sol LeWitt, Time/Temperature, The Way We Do Art Now and Other Sacred Tales, The Meaning of Various News Photos to Ed Henderson, Six Colorful Tales: From the Emotional Spectrum (Women), John Baldessari: An Interview (1983), Peter Kirby - John Baldessari: Some Stories (Documentary), John Baldessari in UbuWeb Sound, John Baldessari in the UbuWeb Anthology of Conceptual Writing","https://ubu.com/film/baldessari_boring.html, https://ubu.com/film/baldessari_title.html, https://ubu.com/film/baldessari_plant.html, https://ubu.com/film/baldessari_lewitt.html, https://ubu.com/film/baldessari_temperature.html, https://ubu.com/film/baldessari_art.html, https://ubu.com/film/baldessari_news-henderson.html, https://ubu.com/film/baldessari_six.html, https://ubu.com/film/baldessari_interview.html, https://ubu.com/film/baldessari_stories.html, https://ubu.com/sound/bald.html, https://ubu.com/concept/bald_boring.html",Film & Video
Craig Baldwin,https://ubu.com/film/baldwin.html,"Wild Gunman (1978), RocketKitKongoKit (1985), Tribulation 99: Alien Anomalies Under America (1991), ¡O No Coronado! (1992), Sonic Outlaws (1995), Spectres of the Spectrum (1999), Mock Up on Mu (2008), Craig Baldwin in UbuWeb Sound","https://ubu.com/film/baldwin_gunman.html, https://ubu.com/film/baldwin_rocket.html, https://ubu.com/film/baldwin_tribulation.html, https://ubu.com/film/baldwin_coronado.html, https://ubu.com/film/baldwin_sonic.html, https://ubu.com/film/baldwin_spectrum.html, https://ubu.com/film/baldwin_mu.html, https://ubu.com/sound/baldwin.html",Film & Video
Rafael Ruiz Balerdi,https://ubu.com/film/balerdi.html,Homenaje a tarzan (1970),https://ubu.com/film/balerdi_tarzan.html,Film & Video
J.G. Ballard,https://ubu.com/film/ballard.html,"Crash!, Writers in Conversation: J.G. Ballard, The Unmade films of JG Ballard, Moving Pictures - Chris Petit on JG Ballard, Shanghai Jim, Profile: J.G. Ballard, The South Bank Show: J.G. Ballard, J.G. Ballard in UbuWeb Sound","https://ubu.com/film/ballard_crash.html, https://ubu.com/film/ballard_conversation.html, https://ubu.com/film/ballard_unmade.html, https://ubu.com/film/ballard_petit.html, https://ubu.com/film/ballard_shanghai.html, https://ubu.com/film/ballard_profile.html, https://ubu.com/film/ballard_south.html, https://ubu.com/sound/ballard.html",Film & Video
Banksy,https://ubu.com/film/banksy.html,The Punking of Paris Hilton,https://ubu.com/film/banksy_hilton.html,Film & Video
Bauhaus,https://ubu.com/film/bauhaus.html,"Bauhaus: The Face of the 20th Century (1994), documentary, Vienna Actionist Films in UbuWeb Film","https://ubu.com/film/bauhaus_doc.html, https://ubu.com/film/vienna_actionists.html",Film & Video
Piero Bargellini,https://ubu.com/film/bargellini.html,"Vi prego di accettare questo semplice..., Fractions Of Temporary Periods, Morte All'orecchio Di Van Gogh, Nelda, Stricnina, Trasferimento di Modulazione","https://ubu.com/film/bargellini_prego.html, https://ubu.com/film/bargellini_fractions.html, https://ubu.com/film/bargellini_gogh.html, https://ubu.com/film/bargellini_nelda.html, https://ubu.com/film/bargellini_stricnina.html, https://ubu.com/film/bargellini_transfer.html",Film & Video
Roger Barlow,https://ubu.com/film/barlow.html,Even As You and I (1937),https://ubu.com/film/barlow_even.html,Film & Video
Matthew Barney,https://ubu.com/film/barney.html,"Blind Perineum, The Body as a Matrix: Matthew Barney's Cremaster Cycle, Hoist, A Conversation With Matthew Barney (2003), Blood of Two, Matthew Barney in UbuWeb Sound","https://ubu.com/film/barney_blind.html, https://ubu.com/film/barney_matrix.html, https://ubu.com/film/barney_hoist.html, https://ubu.com/film/blackwood_barney.html, https://ubu.com/film/barney_blood.html, https://ubu.com/sound/barney.html",Film & Video
Syd Barrett,https://ubu.com/film/barrett.html,Syd Barrett's First Trip (1966),https://ubu.com/film/barrett_trip.html,Film & Video
Judith Barry,https://ubu.com/film/barry_j.html,"Casual Shopper, Study for Mirror and Garden","https://ubu.com/film/barry_j_casual.html, https://ubu.com/film/barry_j_mirror.html",Film & Video
Robert Barry,https://ubu.com/film/barry.html,"Now and Then, Robert Barry in UbuWeb Sound","https://ubu.com/film/barry_now.html, https://ubu.com/sound/barry.html",Film & Video
Roland Barthes,https://ubu.com/film/barthes.html,"Le plaisir du texte (1973), Roland Barthes in UbuWeb Sound","https://ubu.com/film/barthes_plaisir.html, https://ubu.com/sound/barthes.html",Film & Video
Scott Bartlett,https://ubu.com/film/bartlett.html,"OffOn (1967), Moon (1969), 1970 (1972)","https://ubu.com/film/bartlett_offon.html, https://ubu.com/film/bartlett_moon.html, https://ubu.com/film/bartlett_1970.html",Film & Video
Colin Barton,https://ubu.com/film/barton.html,Intestinal Fortitude (1990),https://ubu.com/film/barton_intestinal.html,Film & Video
